area,fhir_path,concept_display,ehi_join_table,ehi_join_column,epic_local_system,epic_local_code,epic_local_display,target_system,target_code,target_display,anchor_method,ehi_verified,confidence,notes,system_class
lab,Observation.code,VLDL Cholesterol,ORDER_RESULTS,COMPONENT_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.768282,1740002,VLDL Cholesterol,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.853,VLDL,,answer-key,yes,high,Epic-instance OID coding the reference carries on Observation.code for ORDER_RESULTS.COMPONENT_ID 1740002 (concept-determined; identical across all results of this component; COMPONENT_ID present in ORDER_RESULTS); same anchor as the LOINC component rows,epic-instance-oid
lab,Observation.code,VLDL Cholesterol,ORDER_RESULTS,COMPONENT_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.768282,1740002,VLDL Cholesterol,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.740,20551A,,answer-key,yes,high,Epic-instance OID coding the reference carries on Observation.code for ORDER_RESULTS.COMPONENT_ID 1740002 (concept-determined; identical across all results of this component; COMPONENT_ID present in ORDER_RESULTS); same anchor as the LOINC component rows,epic-instance-oid
lab,Observation.code,VLDL Cholesterol,ORDER_RESULTS,COMPONENT_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.768282,1740002,VLDL Cholesterol,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.853,20551A,,answer-key,yes,high,Epic-instance OID coding the reference carries on Observation.code for ORDER_RESULTS.COMPONENT_ID 1740002 (concept-determined; identical across all results of this component; COMPONENT_ID present in ORDER_RESULTS); same anchor as the LOINC component rows,epic-instance-oid
lab,Observation.code,"H. pylori Ag, Stool",ORDER_RESULTS,COMPONENT_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.768282,1805459,"H. pylori Ag, Stool",urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.149,75407086,,answer-key,yes,high,Epic-instance OID coding the reference carries on Observation.code for ORDER_RESULTS.COMPONENT_ID 1805459 (concept-determined; identical across all results of this component; COMPONENT_ID present in ORDER_RESULTS); same anchor as the LOINC component rows,epic-instance-oid
lab,Observation.code,"H. pylori Ag, Stool",ORDER_RESULTS,COMPONENT_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.768282,1805459,"H. pylori Ag, Stool",urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1239,HPYLORIST,,answer-key,yes,high,Epic-instance OID coding the reference carries on Observation.code for ORDER_RESULTS.COMPONENT_ID 1805459 (concept-determined; identical across all results of this component; COMPONENT_ID present in ORDER_RESULTS); same anchor as the LOINC component rows,epic-instance-oid
lab,Observation.code,"H. pylori Ag, Stool",ORDER_RESULTS,COMPONENT_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.768282,1805459,"H. pylori Ag, Stool",urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1239,HPYLORI ST,,answer-key,yes,high,Epic-instance OID coding the reference carries on Observation.code for ORDER_RESULTS.COMPONENT_ID 1805459 (concept-determined; identical across all results of this component; COMPONENT_ID present in ORDER_RESULTS); same anchor as the LOINC component rows,epic-instance-oid
lab,Observation.code,"H. pylori Ag, Stool",ORDER_RESULTS,COMPONENT_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.768282,1805459,"H. pylori Ag, Stool",urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1239,HP STOOL,,answer-key,yes,high,Epic-instance OID coding the reference carries on Observation.code for ORDER_RESULTS.COMPONENT_ID 1805459 (concept-determined; identical across all results of this component; COMPONENT_ID present in ORDER_RESULTS); same anchor as the LOINC component rows,epic-instance-oid
lab,Observation.code,"H. pylori Ag, Stool",ORDER_RESULTS,COMPONENT_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.768282,1805459,"H. pylori Ag, Stool",urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.453,SHPAG,,answer-key,yes,high,Epic-instance OID coding the reference carries on Observation.code for ORDER_RESULTS.COMPONENT_ID 1805459 (concept-determined; identical across all results of this component; COMPONENT_ID present in ORDER_RESULTS); same anchor as the LOINC component rows,epic-instance-oid
lab,Observation.code,"H. pylori Ag, Stool",ORDER_RESULTS,COMPONENT_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.768282,1805459,"H. pylori Ag, Stool",urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.454,SHPAG,,answer-key,yes,high,Epic-instance OID coding the reference carries on Observation.code for ORDER_RESULTS.COMPONENT_ID 1805459 (concept-determined; identical across all results of this component; COMPONENT_ID present in ORDER_RESULTS); same anchor as the LOINC component rows,epic-instance-oid
lab,Observation.code,"H. pylori Ag, Stool",ORDER_RESULTS,COMPONENT_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.768282,1805459,"H. pylori Ag, Stool",urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.455,SHPAG,,answer-key,yes,high,Epic-instance OID coding the reference carries on Observation.code for ORDER_RESULTS.COMPONENT_ID 1805459 (concept-determined; identical across all results of this component; COMPONENT_ID present in ORDER_RESULTS); same anchor as the LOINC component rows,epic-instance-oid
lab,Observation.code,"H. pylori Ag, Stool",ORDER_RESULTS,COMPONENT_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.768282,1805459,"H. pylori Ag, Stool",urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.456,SHPAG,,answer-key,yes,high,Epic-instance OID coding the reference carries on Observation.code for ORDER_RESULTS.COMPONENT_ID 1805459 (concept-determined; identical across all results of this component; COMPONENT_ID present in ORDER_RESULTS); same anchor as the LOINC component rows,epic-instance-oid
lab,Observation.code,"H. pylori Ag, Stool",ORDER_RESULTS,COMPONENT_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.768282,1805459,"H. pylori Ag, Stool",urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.853,HPYAGR,,answer-key,yes,high,Epic-instance OID coding the reference carries on Observation.code for ORDER_RESULTS.COMPONENT_ID 1805459 (concept-determined; identical across all results of this component; COMPONENT_ID present in ORDER_RESULTS); same anchor as the LOINC component rows,epic-instance-oid
lab,Observation.code,"H. pylori Ag, Stool",ORDER_RESULTS,COMPONENT_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.768282,1805459,"H. pylori Ag, Stool",urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.853,HPYGM,,answer-key,yes,high,Epic-instance OID coding the reference carries on Observation.code for ORDER_RESULTS.COMPONENT_ID 1805459 (concept-determined; identical across all results of this component; COMPONENT_ID present in ORDER_RESULTS); same anchor as the LOINC component rows,epic-instance-oid
lab,Observation.code,"H. pylori Ag, Stool",ORDER_RESULTS,COMPONENT_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.768282,1805459,"H. pylori Ag, Stool",urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.853,HPYLOF,,answer-key,yes,high,Epic-instance OID coding the reference carries on Observation.code for ORDER_RESULTS.COMPONENT_ID 1805459 (concept-determined; identical across all results of this component; COMPONENT_ID present in ORDER_RESULTS); same anchor as the LOINC component rows,epic-instance-oid
lab,Observation.code,"H. pylori Ag, Stool",ORDER_RESULTS,COMPONENT_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.768282,1805459,"H. pylori Ag, Stool",urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.853,HPYLSA,,answer-key,yes,high,Epic-instance OID coding the reference carries on Observation.code for ORDER_RESULTS.COMPONENT_ID 1805459 (concept-determined; identical across all results of this component; COMPONENT_ID present in ORDER_RESULTS); same anchor as the LOINC component rows,epic-instance-oid
lab,Observation.code,"H. pylori Ag, Stool",ORDER_RESULTS,COMPONENT_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.768282,1805459,"H. pylori Ag, Stool",urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.853,HPYLSZ,,answer-key,yes,high,Epic-instance OID coding the reference carries on Observation.code for ORDER_RESULTS.COMPONENT_ID 1805459 (concept-determined; identical across all results of this component; COMPONENT_ID present in ORDER_RESULTS); same anchor as the LOINC component rows,epic-instance-oid
lab,Observation.code,"H. pylori Ag, Stool",ORDER_RESULTS,COMPONENT_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.768282,1805459,"H. pylori Ag, Stool",urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.853,HYPLSU,,answer-key,yes,high,Epic-instance OID coding the reference carries on Observation.code for ORDER_RESULTS.COMPONENT_ID 1805459 (concept-determined; identical across all results of this component; COMPONENT_ID present in ORDER_RESULTS); same anchor as the LOINC component rows,epic-instance-oid
lab,Observation.code,"H. pylori Ag, Stool",ORDER_RESULTS,COMPONENT_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.768282,1805459,"H. pylori Ag, Stool",urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.853,SHPAG,,answer-key,yes,high,Epic-instance OID coding the reference carries on Observation.code for ORDER_RESULTS.COMPONENT_ID 1805459 (concept-determined; identical across all results of this component; COMPONENT_ID present in ORDER_RESULTS); same anchor as the LOINC component rows,epic-instance-oid
lab,Observation.code,"H. pylori Ag, Stool",ORDER_RESULTS,COMPONENT_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.768282,1805459,"H. pylori Ag, Stool",urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.853,STHPYR,,answer-key,yes,high,Epic-instance OID coding the reference carries on Observation.code for ORDER_RESULTS.COMPONENT_ID 1805459 (concept-determined; identical across all results of this component; COMPONENT_ID present in ORDER_RESULTS); same anchor as the LOINC component rows,epic-instance-oid
lab,Observation.code,"H. pylori Ag, Stool",ORDER_RESULTS,COMPONENT_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.768282,1805459,"H. pylori Ag, Stool",urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1096,HP STOOL,,answer-key,yes,high,Epic-instance OID coding the reference carries on Observation.code for ORDER_RESULTS.COMPONENT_ID 1805459 (concept-determined; identical across all results of this component; COMPONENT_ID present in ORDER_RESULTS); same anchor as the LOINC component rows,epic-instance-oid
lab,Observation.code,"H. pylori Ag, Stool",ORDER_RESULTS,COMPONENT_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.768282,1805459,"H. pylori Ag, Stool",urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.853,HPAG2X,,answer-key,yes,high,Epic-instance OID coding the reference carries on Observation.code for ORDER_RESULTS.COMPONENT_ID 1805459 (concept-determined; identical across all results of this component; COMPONENT_ID present in ORDER_RESULTS); same anchor as the LOINC component rows,epic-instance-oid
lab,Observation.code,Creatinine Based eGFR,ORDER_RESULTS,COMPONENT_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.768282,1180010753,Creatinine Based eGFR,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.471,EGFRNA,,answer-key,yes,high,Epic-instance OID coding the reference carries on Observation.code for ORDER_RESULTS.COMPONENT_ID 1180010753 (concept-determined; identical across all results of this component; COMPONENT_ID present in ORDER_RESULTS); same anchor as the LOINC component rows,epic-instance-oid
lab,Observation.code,Creatinine Based eGFR,ORDER_RESULTS,COMPONENT_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.768282,1180010753,Creatinine Based eGFR,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.456,EGFRNA,,answer-key,yes,high,Epic-instance OID coding the reference carries on Observation.code for ORDER_RESULTS.COMPONENT_ID 1180010753 (concept-determined; identical across all results of this component; COMPONENT_ID present in ORDER_RESULTS); same anchor as the LOINC component rows,epic-instance-oid
lab,Observation.code,Creatinine Based eGFR,ORDER_RESULTS,COMPONENT_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.768282,1180010753,Creatinine Based eGFR,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.455,EGFRNA,,answer-key,yes,high,Epic-instance OID coding the reference carries on Observation.code for ORDER_RESULTS.COMPONENT_ID 1180010753 (concept-determined; identical across all results of this component; COMPONENT_ID present in ORDER_RESULTS); same anchor as the LOINC component rows,epic-instance-oid
lab,Observation.code,Creatinine Based eGFR,ORDER_RESULTS,COMPONENT_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.768282,1180010753,Creatinine Based eGFR,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.454,EGFRNA,,answer-key,yes,high,Epic-instance OID coding the reference carries on Observation.code for ORDER_RESULTS.COMPONENT_ID 1180010753 (concept-determined; identical across all results of this component; COMPONENT_ID present in ORDER_RESULTS); same anchor as the LOINC component rows,epic-instance-oid
lab,Observation.code,Creatinine Based eGFR,ORDER_RESULTS,COMPONENT_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.768282,1180010753,Creatinine Based eGFR,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.453,EGFRNA,,answer-key,yes,high,Epic-instance OID coding the reference carries on Observation.code for ORDER_RESULTS.COMPONENT_ID 1180010753 (concept-determined; identical across all results of this component; COMPONENT_ID present in ORDER_RESULTS); same anchor as the LOINC component rows,epic-instance-oid
lab,Observation.code,Creatinine Based eGFR,ORDER_RESULTS,COMPONENT_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.768282,1180010753,Creatinine Based eGFR,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.853,EGFRNA,,answer-key,yes,high,Epic-instance OID coding the reference carries on Observation.code for ORDER_RESULTS.COMPONENT_ID 1180010753 (concept-determined; identical across all results of this component; COMPONENT_ID present in ORDER_RESULTS); same anchor as the LOINC component rows,epic-instance-oid
lab,Observation.code,Estimated Avg Glucose,ORDER_RESULTS,COMPONENT_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.768282,1180010806,Estimated Avg Glucose,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.149,EAG,,answer-key,yes,high,Epic-instance OID coding the reference carries on Observation.code for ORDER_RESULTS.COMPONENT_ID 1180010806 (concept-determined; identical across all results of this component; COMPONENT_ID present in ORDER_RESULTS); same anchor as the LOINC component rows,epic-instance-oid
lab,Observation.code,Estimated Avg Glucose,ORDER_RESULTS,COMPONENT_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.768282,1180010806,Estimated Avg Glucose,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1239,eAG,,answer-key,yes,high,Epic-instance OID coding the reference carries on Observation.code for ORDER_RESULTS.COMPONENT_ID 1180010806 (concept-determined; identical across all results of this component; COMPONENT_ID present in ORDER_RESULTS); same anchor as the LOINC component rows,epic-instance-oid
lab,Observation.code,Estimated Avg Glucose,ORDER_RESULTS,COMPONENT_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.768282,1180010806,Estimated Avg Glucose,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1239,EAG,,answer-key,yes,high,Epic-instance OID coding the reference carries on Observation.code for ORDER_RESULTS.COMPONENT_ID 1180010806 (concept-determined; identical across all results of this component; COMPONENT_ID present in ORDER_RESULTS); same anchor as the LOINC component rows,epic-instance-oid
lab,Observation.code,Estimated Avg Glucose,ORDER_RESULTS,COMPONENT_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.768282,1180010806,Estimated Avg Glucose,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.853,EAG,,answer-key,yes,high,Epic-instance OID coding the reference carries on Observation.code for ORDER_RESULTS.COMPONENT_ID 1180010806 (concept-determined; identical across all results of this component; COMPONENT_ID present in ORDER_RESULTS); same anchor as the LOINC component rows,epic-instance-oid
lab,Observation.code,Estimated Avg Glucose,ORDER_RESULTS,COMPONENT_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.768282,1180010806,Estimated Avg Glucose,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.853,EAGCL,,answer-key,yes,high,Epic-instance OID coding the reference carries on Observation.code for ORDER_RESULTS.COMPONENT_ID 1180010806 (concept-determined; identical across all results of this component; COMPONENT_ID present in ORDER_RESULTS); same anchor as the LOINC component rows,epic-instance-oid
lab,Observation.code,Estimated Avg Glucose,ORDER_RESULTS,COMPONENT_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.768282,1180010806,Estimated Avg Glucose,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1239,eAG.,,answer-key,yes,high,Epic-instance OID coding the reference carries on Observation.code for ORDER_RESULTS.COMPONENT_ID 1180010806 (concept-determined; identical across all results of this component; COMPONENT_ID present in ORDER_RESULTS); same anchor as the LOINC component rows,epic-instance-oid
lab,Observation.code,Estimated Avg Glucose,ORDER_RESULTS,COMPONENT_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.768282,1180010806,Estimated Avg Glucose,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.853,EAGU,,answer-key,yes,high,Epic-instance OID coding the reference carries on Observation.code for ORDER_RESULTS.COMPONENT_ID 1180010806 (concept-determined; identical across all results of this component; COMPONENT_ID present in ORDER_RESULTS); same anchor as the LOINC component rows,epic-instance-oid
lab,Observation.code,Hep C Ab,ORDER_RESULTS,COMPONENT_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.768282,1180011095,Hep C Ab,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1239,HCVAB,,answer-key,yes,high,Epic-instance OID coding the reference carries on Observation.code for ORDER_RESULTS.COMPONENT_ID 1180011095 (concept-determined; identical across all results of this component; COMPONENT_ID present in ORDER_RESULTS); same anchor as the LOINC component rows,epic-instance-oid
